# psi Mf af cosiota Q A2220 A2221 phi2220 phi2221 logL logPrior
1.712211112917609412e+00 6.523135013917931246e+01 5.521462947342563599e-01 4.152085005261998418e-01 4.601613564248098753e-01 6.082767662481809445e+00 2.881155395492907889e+00 2.828235447260686541e+00 5.380164590391420809e+00 2.133143827741407222e+04 0.000000000000000000e+00
6.886501028245862743e-01 6.433265792367767233e+01 5.552611947605694542e-01 -7.298050787512612436e-02 4.078618549419328887e-01 1.300101596122927994e+01 6.478198005303358542e+00 3.296058660068633905e+00 5.893939530469329391e+00 2.133143923711989919e+04 0.000000000000000000e+00
3.185557325025804021e-01 6.449463761036737708e+01 5.255639641701252973e-01 4.087298074476379828e-01 4.847480757808905194e-01 7.078746811936245997e+00 3.362984819214611232e+00 5.582829367267525100e+00 1.962043172048083095e+00 2.133144404225716062e+04 0.000000000000000000e+00
2.269922888930997917e+00 6.466342731948930123e+01 4.852747725778733812e-01 -2.476892426957556237e-01 5.940238075036837762e-01 9.002388674565485971e+00 4.426429431387890467e+00 5.975200929627089153e+00 2.208871301530404896e+00 2.133144514502387756e+04 0.000000000000000000e+00
1.008049386255916335e+00 6.440754444315096805e+01 5.739033618188948971e-01 -4.673553878993682575e-01 3.575734494775502093e-01 5.092919898584177929e+00 2.431807381032326631e+00 3.205638061397518612e+00 5.737307734111370294e+00 2.133144719999256267e+04 0.000000000000000000e+00
6.856732388929713817e-01 6.551481522660179735e+01 6.487026662521431231e-01 -7.843779943425103207e-01 5.949552033850333266e-02 3.655327301988853250e+00 1.707464033296135275e+00 2.462337430679656602e+00 4.934135168954605355e+00 2.133145238400670860e+04 0.000000000000000000e+00
2.624137566148635692e+00 6.512092452640601437e+01 3.929176026567818836e-01 6.277773672789910275e-02 7.537070371663534551e-01 6.183397049010946667e+00 2.738355300087711441e+00 5.139121567274067548e-01 3.045638956405662068e+00 2.133145344353928886e+04 0.000000000000000000e+00
2.839737343515424062e+00 6.498423355322626094e+01 4.833427013819394658e-01 -4.670469996081813568e-01 5.992223205646804995e-01 4.922467875174288743e+00 2.340812762721789841e+00 5.138904678501640122e-01 3.172412649262112083e+00 2.133146003059061331e+04 0.000000000000000000e+00
6.201665794611029847e-01 6.490156829972535490e+01 5.867738031706521973e-01 2.297674525607241308e-02 3.259110812954217895e-01 1.863327866144112122e+01 8.479869185854710167e+00 3.764752184892329545e+00 1.136476295477962251e-01 2.133146079464437207e+04 0.000000000000000000e+00
6.916691745872056707e-01 6.453789024326906087e+01 5.073089437136867330e-01 3.863259901512755556e-01 5.362147599931086361e-01 6.987450471182216738e+00 3.365735391877890947e+00 4.530806303446498262e+00 8.780126987537912875e-01 2.133146264452061951e+04 0.000000000000000000e+00
2.458225246692065102e+00 6.497763420373722454e+01 5.157225180201410186e-01 1.342321640368889790e-01 5.449221735544600431e-01 7.448081296569898591e+00 3.466620342512729991e+00 6.683038745802427627e-01 3.202118294262924270e+00 2.133146877455689173e+04 0.000000000000000000e+00
7.241383431944768967e-01 6.496878583110169814e+01 6.376706015710330577e-01 -5.674768286333083112e-02 6.083018828324949362e-02 1.142651395326180541e+01 5.681319248473107208e+00 3.372721417646793007e+00 5.898329806419527088e+00 2.133148022970965758e+04 0.000000000000000000e+00
2.239035267772481852e+00 6.422028775600823280e+01 6.094742998915401166e-01 5.381669557271204773e-01 1.728253111693327515e-01 5.390890391025520145e+00 2.630244239434665676e+00 1.533994194284718393e+00 4.149376283194234460e+00 2.133148064235570564e+04 0.000000000000000000e+00
2.330023804535595655e+00 6.455589893478570218e+01 4.805008892144477239e-01 5.198749125613093547e-01 5.938523915385798269e-01 5.372864618335953857e+00 2.532885118355768572e+00 1.341382306835929183e+00 3.960033121825575986e+00 2.133148959547553386e+04 0.000000000000000000e+00
2.153658992174151965e-01 6.598661464340300142e+01 5.575440972161058717e-01 5.561981106165270194e-01 4.933007248185093951e-01 4.948519047097728496e+00 2.292653406416623074e+00 5.702763111605265500e+00 1.873942489344018414e+00 2.133149806903336503e+04 0.000000000000000000e+00
5.258964679396184172e-01 6.455004739988893903e+01 5.810809937467793507e-01 -3.811387451111881153e-01 3.336922479582645207e-01 7.648830292461618718e+00 3.591708619186841922e+00 2.222586729160397567e+00 4.779475232878826141e+00 2.133149885819267001e+04 0.000000000000000000e+00
1.506453833707375400e+00 6.445046944933375244e+01 3.822891928523985960e-01 3.247266977833259682e-01 7.553136311731040164e-01 5.760605350690487292e+00 2.750984099100175495e+00 3.247821428755579554e+00 5.737603564544005330e+00 2.133150762537008632e+04 0.000000000000000000e+00
1.467170844488236092e+00 6.257215924551182695e+01 2.454658404733669474e-01 -7.429422603626333055e-02 8.813535223080422032e-01 6.508313409850011055e+00 2.976718838369103004e+00 3.696262185308330395e+00 3.374700480195479829e-02 2.133150784291233867e+04 0.000000000000000000e+00
9.549030359645110932e-01 6.519530528096697708e+01 5.900207865857745038e-01 -5.449016421768708707e-01 3.431559277150176834e-01 4.716310081011279465e+00 2.110268854084269119e+00 3.109265495808149815e+00 5.703660589026814165e+00 2.133150982655740518e+04 0.000000000000000000e+00
2.351452981487039740e+00 6.572130379361271935e+01 6.255525584953572915e-01 -3.915591858076201692e-01 2.522376712175263269e-01 6.215374453582405145e+00 2.832623475667193524e+00 5.995109431452624982e+00 2.252535226925366008e+00 2.133150987950812851e+04 0.000000000000000000e+00
9.105910483639206854e-01 6.449945913207305637e+01 6.173745393713310214e-01 5.554782221780215634e-01 1.203801607675811930e-01 4.871515618423832628e+00 2.362714237048134880e+00 4.197194806622309926e+00 5.549428247404497583e-01 2.133151412240525315e+04 0.000000000000000000e+00
1.955356140503422546e+00 6.558651163185804478e+01 5.996664943029407224e-01 -7.616268278064566299e-01 3.385628160397271547e-01 3.809757679851419443e+00 1.786016307884147114e+00 5.007318560741028435e+00 1.253012136941163757e+00 2.133151527177724347e+04 0.000000000000000000e+00
6.031784249193798964e-01 6.355259972953840020e+01 2.866170660989192931e-01 -4.374048464463466401e-01 8.566844929184732615e-01 6.464284287356834469e+00 2.915303106040012970e+00 2.409079339687443699e+00 4.945171498853162539e+00 2.133151834801199584e+04 0.000000000000000000e+00
1.037419631551146117e-02 6.424651797330398040e+01 4.000433391401528316e-01 5.246275589166214948e-01 7.236398736300124757e-01 5.049196984122256815e+00 2.507229539951381092e+00 6.145441636328555113e+00 2.437721071553299090e+00 2.133151914854265851e+04 0.000000000000000000e+00
1.613073259702540785e+00 6.540227208865623254e+01 4.632757149597105384e-01 2.373071713461468724e-01 6.492066899066837316e-01 6.947589687121270785e+00 3.147885623421184054e+00 3.235917483189430399e+00 5.858775936136749962e+00 2.133152838552324465e+04 0.000000000000000000e+00
1.003583502191814025e+00 6.480880990473271197e+01 5.926964907860438059e-01 -8.683192168333779826e-01 3.098937014735178574e-01 3.348550389060758192e+00 1.595374193766231796e+00 3.104860871423708701e+00 5.635068497745071348e+00 2.133153404359681372e+04 0.000000000000000000e+00
7.792626431864574377e-01 6.412275081990054559e+01 6.111821838953160890e-01 3.420950440860771047e-01 4.686030652928323270e-02 6.968391318114991684e+00 3.289575514391235522e+00 4.318624995022523727e+00 7.038660633072023609e-01 2.133153502477059010e+04 0.000000000000000000e+00
2.619475704123253035e+00 6.553074817760635540e+01 4.996445769974265927e-01 1.220337631873929102e-01 5.850278027576544249e-01 6.223820812427517168e+00 2.801324376814070760e+00 5.803791734364586175e-01 3.199456369396405098e+00 2.133154149442007838e+04 0.000000000000000000e+00
7.340113226443614192e-01 6.477209564288152421e+01 4.389915322369783990e-01 -3.234794170300748783e-01 6.779738134582065090e-01 7.470157764622917362e+00 3.645260997752865162e+00 2.811049348956953242e+00 5.365505137762603738e+00 2.133154310625280414e+04 0.000000000000000000e+00
2.246989543554435365e+00 6.283780958669373007e+01 2.659385125877585243e-01 -1.888782673011784319e-01 8.661984239061941704e-01 1.068050856337103482e+01 4.905939467684037325e+00 6.082146624214781916e+00 2.366721231249892199e+00 2.133154757905237784e+04 0.000000000000000000e+00
2.020010673787240751e+00 6.385227271111421032e+01 5.942933980542128847e-01 3.551212108527419531e-01 1.900656737442847355e-01 8.522313741900036987e+00 4.123575849644151248e+00 2.071095062057428660e+00 4.718153334166017565e+00 2.133154898039659747e+04 0.000000000000000000e+00
6.646623354394818328e-01 6.504214802903899795e+01 6.410855936518892184e-01 8.058709176837096644e-01 6.774480262970830613e-02 3.603834291710345195e+00 1.778892012408251233e+00 4.707125162956581121e+00 8.976118615182909766e-01 2.133155005612882451e+04 0.000000000000000000e+00
2.424026062344332988e-01 6.041490579576736053e+01 1.562373701056554987e-01 -1.732864762360401822e-01 9.484067667688796943e-01 1.109984065402857922e+01 5.391315398999802611e+00 1.066957197193268092e+00 3.656769398018177242e+00 2.133155513582426283e+04 0.000000000000000000e+00
1.563200291576536949e-01 6.478698622266945506e+01 6.322803232468481305e-01 3.188632346514235216e-01 8.263342395952644193e-02 7.145668067340504415e+00 3.368390560549628265e+00 6.017803714992753683e+00 2.249577493277446383e+00 2.133155670835507408e+04 0.000000000000000000e+00
4.491169436187302244e-01 6.215128079501350555e+01 2.133413781869371306e-01 -4.327279576056348720e-01 9.177808678264910425e-01 6.689904610194826517e+00 3.227767402817141029e+00 1.970322697760461761e+00 4.494856995551648637e+00 2.133155714217907371e+04 0.000000000000000000e+00
6.152081173686909654e-01 6.448989950058810905e+01 5.362164601531458352e-01 8.426166198635743898e-01 4.688351836333241041e-01 3.559087892343711701e+00 1.750516432615701223e+00 4.838232143907180927e+00 1.124156020358988650e+00 2.133156043252030213e+04 0.000000000000000000e+00
2.094698074400393129e+00 6.383286980772275143e+01 3.629637968044714391e-01 2.833508368677843392e-01 7.621572771394006240e-01 1.037181445662069734e+01 5.029536791451572064e+00 1.791645227243694682e+00 4.386787856769575278e+00 2.133156052179527614e+04 0.000000000000000000e+00
2.559386396354167204e+00 6.445174428113756449e+01 4.925971581605530503e-01 1.576979923783612958e-01 5.628593479553898327e-01 6.647354851960371569e+00 3.253649808001832344e+00 6.376111033070581691e-01 3.292123316444772740e+00 2.133156204111382976e+04 0.000000000000000000e+00
1.855708693852508029e+00 6.506008963004249779e+01 6.342181959841568517e-01 -3.275805762954472206e-02 9.518302246505441766e-02 1.687273585076125570e+01 7.862114615932656037e+00 3.766988332026292241e+00 4.743718994375002718e-02 2.133156575490298565e+04 0.000000000000000000e+00
7.674286953914585263e-01 6.568467079628393890e+01 6.032808400377458469e-01 2.488066300009728060e-01 3.297340343792450335e-01 7.829617161641915679e+00 3.511937525504254420e+00 4.186286844339628388e+00 4.217937242944257981e-01 2.133157471122369316e+04 0.000000000000000000e+00
1.112237540447086781e+00 6.503036975654417517e+01 3.933584478869935341e-01 5.452257991024412886e-01 7.567991177764212818e-01 4.510398357323394336e+00 2.182346432789304735e+00 3.788458616474174701e+00 6.282354909444244129e+00 2.133157754129010937e+04 0.000000000000000000e+00
2.133584977890463641e+00 6.519106845330789213e+01 5.888702971751975657e-01 4.350263737836537192e-01 3.408671821106726840e-01 6.632714481674517160e+00 2.994536827508262888e+00 1.774747858996717609e+00 4.375808715993819931e+00 2.133157814664999023e+04 0.000000000000000000e+00
1.747374249457223083e+00 6.390016841019201621e+01 4.153180969107642673e-01 5.223114313483392390e-01 6.854122196633478659e-01 5.425971487171382002e+00 2.610270676317903771e+00 2.698621402080107146e+00 5.344701182072566503e+00 2.133158113203375615e+04 0.000000000000000000e+00
1.966029004916030498e+00 6.453598453930020185e+01 6.202934632142951266e-01 -1.896069909062592374e-01 4.619061676954264867e-02 1.475451221169895710e+01 6.720476716537975292e+00 4.848524792636907499e+00 1.183113647366837995e+00 2.133158466408388267e+04 0.000000000000000000e+00
2.950645006409239102e+00 6.409481741877581840e+01 3.403669376275099134e-01 -9.194038821061062405e-01 7.968047736826242566e-01 3.236203270252245190e+00 1.506089115772180520e+00 7.555605969719803028e-01 3.413340059657002268e+00 2.133158848822156870e+04 0.000000000000000000e+00
3.146695696079892524e-01 6.373159956905750789e+01 6.046035793013383453e-01 7.858335059452941085e-01 5.208572340485603108e-02 3.846193769635339876e+00 1.861374295760494402e+00 5.476649691067597914e+00 1.835394681359821867e+00 2.133158955562598931e+04 0.000000000000000000e+00
1.610264342185717457e+00 6.371116999957616400e+01 3.436339521345169734e-01 -2.563361319309327979e-01 7.839337622992199606e-01 6.995449632016273789e+00 3.372927319728845852e+00 4.023340360479140898e+00 4.008737806693498662e-01 2.133159080018812165e+04 0.000000000000000000e+00
2.939861752368915671e+00 6.490037730056272380e+01 6.107751371747276448e-01 8.668490668748004557e-01 2.214702162890901938e-01 3.394111397230418881e+00 1.570405480099592133e+00 2.231722314938029417e-01 2.815138162552812240e+00 2.133159091788605292e+04 0.000000000000000000e+00
1.250767765728036718e+00 6.486018139419167028e+01 5.487436034963502074e-01 3.985723433966970597e-01 4.511775714924267655e-01 5.124793924112665877e+00 2.397930473005887464e+00 3.598957095802987283e+00 6.171933625646676802e+00 2.133159425327425924e+04 0.000000000000000000e+00
2.805746267814720252e+00 6.516360528701983412e+01 6.350902822927577684e-01 -7.878207052666438837e-03 1.109122017968177804e-01 5.834008322509941280e+00 2.702940617895734920e+00 4.418689926498012288e-01 2.938566347569036452e+00 2.133159557855376988e+04 0.000000000000000000e+00
2.405042061666063269e+00 6.424483472467706235e+01 5.163289428780289958e-01 -4.349747685142354992e-01 4.985530019417232506e-01 5.894922262208473818e+00 2.891849387584831010e+00 6.082998480119659490e+00 2.445098349737844678e+00 2.133160313342526570e+04 0.000000000000000000e+00
1.416063911936607800e-01 6.495838304819565678e+01 5.831452044375097232e-01 8.392494962114506463e-02 3.755247828587746084e-01 9.575572956211633624e+00 4.795804803604664102e+00 1.935052375473111097e-01 2.697907606553448190e+00 2.133160845268951016e+04 0.000000000000000000e+00
1.690605052714844181e+00 6.273121535355730316e+01 2.378899515319198021e-01 6.164815327803959688e-01 8.953271703073921728e-01 4.513811964370713525e+00 1.996899224717984200e+00 2.782021863424693375e+00 5.362973123959624111e+00 2.133161145999067594e+04 0.000000000000000000e+00
2.306727018577897859e+00 6.440213008303587117e+01 5.603662420781460041e-01 8.742938051528847954e-01 3.927268143136918299e-01 3.392540889280760918e+00 1.614130231070513899e+00 1.473991534323596753e+00 4.079123725051914562e+00 2.133161278040221077e+04 0.000000000000000000e+00
9.965143629708093087e-01 6.496376845603818140e+01 6.277561406552205625e-01 -7.117553045225515351e-01 1.519731127807870952e-01 3.920790241968867385e+00 1.822436121929920549e+00 3.118507257149615963e+00 5.674122128509329954e+00 2.133161396329726995e+04 0.000000000000000000e+00
2.064018115556420785e+00 6.257137878548064691e+01 2.346569305653891935e-01 -5.423861037597100809e-01 9.026585350864845259e-01 5.280338243787502606e+00 2.501950579409852438e+00 5.213346617284953410e+00 1.370873288826083503e+00 2.133161754071014002e+04 0.000000000000000000e+00
2.348104555614051847e+00 6.501513539326316504e+01 6.327210466273335276e-01 9.139852084972720225e-02 5.406304686549152916e-02 9.630720023557325149e+00 4.550232215393292812e+00 7.090871948400808700e-01 3.325439189186215838e+00 2.133161866256511712e+04 0.000000000000000000e+00
1.154468733810781744e+00 6.421977387880428978e+01 3.611519247785945907e-01 -3.661567966133050245e-01 7.771999226520166504e-01 5.232260904478035712e+00 2.485976931573483206e+00 3.476915579962144953e+00 6.016062703296977787e+00 2.133162304630165090e+04 0.000000000000000000e+00
6.469720599108066406e-01 6.597236774609106646e+01 5.204549721581780419e-01 3.871696076492504579e-01 5.649025602849454541e-01 6.933834601875068060e+00 3.127834358550266813e+00 4.649390432474997503e+00 9.294404780292143675e-01 2.133162320846170769e+04 0.000000000000000000e+00
