# psi Mf af cosiota A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
1.877154425871255583e+00 6.669643044771657969e+01 6.679289979838211044e-01 1.856163287153705377e-01 1.109146821062827115e+01 4.968994033068705463e+00 4.018224302742726683e-01 2.738118975004476319e+00 5.043337184264294670e+00 5.595459254559744799e+00 2.143745096566477878e+04 0.000000000000000000e+00
2.897069878078085026e+00 6.794421939350361583e+01 6.919214363651772226e-01 -1.423999444045589459e-02 5.081240586808894122e+00 2.278906927745735445e+00 1.495650944451080155e-01 4.320693532131296144e-01 2.583076699504329277e+00 3.137513643540280395e+00 2.143745139250738430e+04 0.000000000000000000e+00
2.766320443958083075e+00 6.727842070367471194e+01 6.805445581016468237e-01 -3.641404417900076518e-03 5.072644689388766004e+00 2.236137996724332666e+00 1.331500671126571167e-01 4.321832177825274957e-01 2.542873973698663193e+00 3.323017943707318622e+00 2.143745208851089410e+04 0.000000000000000000e+00
6.649297765423592965e-01 6.697622581838763267e+01 6.733270214348799909e-01 5.361860300221756859e-01 4.605832448506287591e+00 1.966727962899185389e+00 1.451085139295392734e-01 4.678754227980716607e+00 5.748493223657327178e-01 1.182014803053472507e+00 2.143745295848205933e+04 0.000000000000000000e+00
1.997907716425349589e+00 6.702171124200899044e+01 6.721092530405937682e-01 -5.385019595268509818e-01 4.777916221035148681e+00 2.066317979691280726e+00 1.561814858183761257e-01 5.085773971965612539e+00 1.038581652843733716e+00 1.564800806187051752e+00 2.143745455221610246e+04 0.000000000000000000e+00
6.001068204957802354e-01 6.817905602816607313e+01 6.969489167636031546e-01 -4.200321507863914727e-02 1.717806448893091442e+01 7.781632302640143273e+00 4.687431874818173694e-01 3.280422954091851473e+00 5.363480324811740196e+00 5.902651221691723293e+00 2.143745621638911325e+04 0.000000000000000000e+00
1.582490082873762471e+00 6.646340429562185648e+01 6.623480559847639837e-01 6.076616989425168702e-01 4.011900354216177078e+00 1.732628518143072061e+00 1.508101103145357280e-01 2.979061123551042023e+00 5.290556640675283084e+00 5.926786888796175212e+00 2.143745658011296837e+04 0.000000000000000000e+00
1.727920728776731529e+00 6.774648060129415228e+01 6.861605517370232832e-01 7.276549957577050920e-01 3.412931267006801495e+00 1.420626436565471939e+00 1.373335425507618279e-01 2.652611311194312371e+00 4.815557125688356699e+00 5.429372897170933854e+00 2.143745682365510220e+04 0.000000000000000000e+00
2.412516518008422040e+00 6.808684156938227261e+01 6.932171588632116688e-01 8.633296312836274966e-02 7.013231581220116695e+00 3.042517698296546946e+00 1.828715430896597771e-01 6.180974144520099411e-01 2.704185336830348785e+00 3.302159786063020075e+00 2.143745777931624616e+04 0.000000000000000000e+00
6.076604791234483383e-01 6.807076252391880189e+01 6.925846647565747638e-01 6.598396114246338762e-01 3.723071775072440026e+00 1.566440849958354420e+00 1.197013389683680706e-01 4.841127506470910724e+00 6.333671504265778740e-01 1.343507774678527777e+00 2.143745835896819335e+04 0.000000000000000000e+00
2.359333637640946169e+00 6.760610575586545679e+01 6.840500742323161187e-01 8.772905781523950008e-02 7.970706182954497621e+00 3.417210538407545073e+00 2.320817418961055034e-01 6.680084662523574357e-01 2.819348656288875432e+00 3.356562659397872128e+00 2.143745847806688835e+04 0.000000000000000000e+00
5.327467867619104513e-01 6.746423138841780087e+01 6.789360229431360416e-01 1.510231793850813908e-01 1.519019058974415159e+01 6.079113023056418541e+00 3.996092492577629773e-01 4.721590775796771666e+00 6.354186820881527753e-01 1.272985262669905415e+00 2.143745964632436153e+04 0.000000000000000000e+00
2.123799457541822200e+00 6.759206786976287162e+01 6.896569207048446337e-01 3.836244675986902886e-01 6.380626771923775920e+00 3.035053187872816860e+00 1.964459418279941305e-01 1.695924798339937700e+00 3.782920144044985999e+00 4.495064703371644654e+00 2.143746015546825947e+04 0.000000000000000000e+00
4.582622213802380329e-01 6.750946194439998749e+01 6.817415969211234605e-01 6.864415809126610535e-01 3.694111915417532366e+00 1.496038441482478554e+00 1.409936055383663456e-01 5.176968576469850092e+00 1.081307090354568290e+00 1.757708891709307997e+00 2.143746028803904119e+04 0.000000000000000000e+00
4.820415504037400267e-01 6.730547080708740282e+01 6.807767585869095583e-01 -1.975876163361939553e-01 1.292976707515293811e+01 5.933757452252917730e+00 4.155122013574063522e-01 2.116058364649886503e+00 4.335902980623416170e+00 4.828691434115693681e+00 2.143746032989236846e+04 0.000000000000000000e+00
1.962282852699217095e+00 6.747172159237592837e+01 6.862177331982111106e-01 5.121012495579967405e-01 4.888492998382518273e+00 2.334535289683796311e+00 1.653473619999673849e-01 2.147026498619329260e+00 4.263200082271414004e+00 4.760098525765475763e+00 2.143746141685486145e+04 0.000000000000000000e+00
2.033149255165255909e+00 6.786553219345292121e+01 6.915835853239752362e-01 1.866014717280019830e-01 1.344921335428112208e+01 6.039112225502216269e+00 3.613588283034703252e-01 1.979191938537822937e+00 4.088821099374929879e+00 4.903803323051392660e+00 2.143746173566180732e+04 0.000000000000000000e+00
2.004557809489672326e+00 6.825564989924707504e+01 6.985242206810501342e-01 6.953767069041982829e-01 3.540673362816776581e+00 1.627876208997894425e+00 1.240972818610233674e-01 2.044494661028176008e+00 4.097893958632362832e+00 4.674415913089614349e+00 2.143746184568083845e+04 0.000000000000000000e+00
6.627519097216016952e-01 6.638872239703805178e+01 6.623941133911387391e-01 -2.449504888901824773e-01 8.533559702913017020e+00 3.785730163691656713e+00 2.603446808600335394e-01 2.761925416875425920e+00 5.024440764649013680e+00 5.659697473911735166e+00 2.143746213800837722e+04 0.000000000000000000e+00
5.630666802698736095e-01 6.684360247710122849e+01 6.702795876216040005e-01 2.728708889085137979e-01 8.923123980301664204e+00 3.923576010948797155e+00 2.488214869593014245e-01 4.767598648850222887e+00 7.087625919106315120e-01 1.302196943941635654e+00 2.143746221740642795e+04 0.000000000000000000e+00
2.041486305147559133e+00 6.747765168024909599e+01 6.878485543075346653e-01 3.144907081181905206e-01 7.995754737117739985e+00 3.818842435251909251e+00 2.302344469707594821e-01 1.935618842390137484e+00 4.050144277526615433e+00 4.644188683744276958e+00 2.143746222497582130e+04 0.000000000000000000e+00
5.762465485790267961e-01 6.677471816739686972e+01 6.678274178736098854e-01 1.622003505381640065e-01 1.319854059612740294e+01 5.632077081171013688e+00 3.967813657499211777e-01 4.521639335279036054e+00 4.835769043242258425e-01 1.134813211001621802e+00 2.143746235136096584e+04 0.000000000000000000e+00
2.437462170360672697e+00 6.730857614654668453e+01 6.806325075153185633e-01 4.179572796921760536e-01 4.909904957266483017e+00 2.157054042284589190e+00 1.416314324461544205e-01 1.023536054732248735e+00 3.137911535787888173e+00 4.009994571134527064e+00 2.143746253682988026e+04 0.000000000000000000e+00
6.393946365919171981e-01 6.800248700085505504e+01 6.936849518100060008e-01 -4.836698664094903899e-01 4.974754345660715060e+00 2.240684383850511718e+00 1.627115568722540540e-01 2.442170902047834158e+00 4.541863090969676442e+00 5.285872205184301897e+00 2.143746320867912800e+04 0.000000000000000000e+00
1.818701887110557580e+00 6.800168274532639145e+01 6.946755997746223432e-01 1.744158665341342951e-01 9.346070634603901084e+00 4.358134178288740834e+00 2.494433293576845956e-01 2.914249468001791410e+00 4.967901764470523673e+00 5.570169759943392584e+00 2.143746348034169205e+04 0.000000000000000000e+00
5.429646704430839410e-01 6.808048290191268848e+01 6.950035764470098298e-01 -2.345420475886889899e-01 1.006669936681639577e+01 4.491766032419706178e+00 2.556451231415615699e-01 2.357958041633178237e+00 4.446705239948603783e+00 5.019337964579736244e+00 2.143746405718104143e+04 0.000000000000000000e+00
1.913395294541972769e+00 6.735153751023007374e+01 6.792687931483436525e-01 2.538522313983452294e-01 9.186907936307095568e+00 3.735162528532740556e+00 2.616755098280828529e-01 2.491834187371049225e+00 4.690959433095399866e+00 5.431713547424659616e+00 2.143746440026599157e+04 0.000000000000000000e+00
1.369911762477177941e+00 6.676546166693526629e+01 6.666724606855012336e-01 3.908491094970562574e-01 4.619483101131247160e+00 1.937437976489473801e+00 1.565817079849602667e-01 3.435777339173615719e+00 5.761996565098800538e+00 1.096628370987625251e-01 2.143746497396842824e+04 0.000000000000000000e+00
1.814308576278804430e-01 6.668523840338100683e+01 6.653271345750847443e-01 -2.927000656823086633e-01 6.854754945442033787e+00 2.909985940946098193e+00 2.149201580866944294e-01 1.168430189739437353e+00 3.420398637830641242e+00 4.101818249158595719e+00 2.143746612330747303e+04 0.000000000000000000e+00
1.300825909792105772e+00 6.768507786620590139e+01 6.904110517117387769e-01 -8.726873423098455151e-02 4.999601054367407649e+00 2.350803530742124003e+00 1.466974687712035430e-01 3.567231902882458616e+00 5.690672840620718986e+00 6.268441327778770500e+00 2.143746746822128989e+04 0.000000000000000000e+00
2.888267159344519719e+00 6.763806408377537593e+01 6.871455382516730159e-01 4.324538723301540322e-01 4.252327097340746320e+00 1.853067031307564116e+00 1.291546864343183498e-01 3.263356227184164848e-01 2.445083079784906577e+00 3.326828336836594513e+00 2.143746764771093513e+04 0.000000000000000000e+00
4.721549077391163918e-01 6.741288524445540986e+01 6.839537757992987244e-01 -3.050328647188221831e-01 8.323651608765860743e+00 3.859798754248096930e+00 2.395026948380851450e-01 2.035880047016882965e+00 4.178752919048904779e+00 4.749554951528118352e+00 2.143746806441410445e+04 0.000000000000000000e+00
1.416881393909195985e+00 6.747198908998925049e+01 6.833299196726724256e-01 1.569769067750902691e-01 5.271519064006612965e+00 2.272387286531367678e+00 1.470541345284567814e-01 3.472442042182184441e+00 5.666738135438368573e+00 1.080407792551879714e-01 2.143746810059407653e+04 0.000000000000000000e+00
2.368071116391567976e+00 6.715484293920755476e+01 6.813375310403704255e-01 3.966869011186898719e-01 5.391988713447305237e+00 2.556955948524042288e+00 1.851277489582807967e-01 1.114803866925595965e+00 3.298694624132821218e+00 3.992127638159769898e+00 2.143746826833114756e+04 0.000000000000000000e+00
1.006267241777071941e+00 6.786575425587362531e+01 6.943729856309017734e-01 -9.060652097594176224e-01 2.746724970529579313e+00 1.320972893820509642e+00 1.814533492500820244e-01 3.066775589664302526e+00 5.150697226869622725e+00 5.721646085229826539e+00 2.143746926644809355e+04 0.000000000000000000e+00
2.360275063430340992e-01 6.825831749877039556e+01 6.975633931271812971e-01 2.693952370028673826e-01 7.304091793627257800e+00 3.184957750764030759e+00 1.840319502967736609e-01 5.904490535031779785e+00 1.643310170811864479e+00 2.470946061062098575e+00 2.143746941307631641e+04 0.000000000000000000e+00
2.798584450785938760e+00 6.648923709470524557e+01 6.637302099059371185e-01 -3.959881845957913260e-01 4.526070398182280741e+00 1.933778568592239067e+00 1.484916449626580981e-01 4.285304406954313361e-01 2.708059914744797236e+00 3.416944222705265322e+00 2.143747011902795566e+04 0.000000000000000000e+00
1.948074122026065114e+00 6.722104166431371652e+01 6.771818122594881473e-01 -7.583454656373769254e-01 3.360584104476882494e+00 1.408319901450691081e+00 1.258417900686726598e-01 4.989001125240573487e+00 8.973970614969917214e-01 1.635059955296087164e+00 2.143747014864258017e+04 0.000000000000000000e+00
2.674264973438907234e+00 6.730950735049619027e+01 6.811643041905799389e-01 -5.528666991863672164e-01 3.926323105483956244e+00 1.686444687542058896e+00 1.340685551419537047e-01 1.922440120642638084e-01 2.364613363193656337e+00 3.072634582622679300e+00 2.143747088209791764e+04 0.000000000000000000e+00
2.112375336386530744e+00 6.770806916685815224e+01 6.910967262987534054e-01 -5.329906616921838980e-01 4.678245333247444293e+00 2.217605580464272919e+00 1.532982523891057713e-01 5.313909921622884447e+00 1.139527891415847316e+00 1.658411899450595417e+00 2.143747123959432793e+04 0.000000000000000000e+00
2.192538912755353842e+00 6.741530444272193279e+01 6.784548634394177435e-01 9.718662428678126464e-02 1.369004862214873341e+01 5.508681048308628370e+00 3.725799162099323047e-01 9.859206613768006777e-01 3.152397243607192756e+00 3.965696222621001965e+00 2.143747171923766291e+04 0.000000000000000000e+00
2.413492749217790223e+00 6.798519034859238275e+01 6.928721190953707199e-01 3.910759336748204640e-01 5.114411729381325600e+00 2.185267517185766284e+00 1.508723798884628875e-01 1.048440467430102663e+00 3.155864808777349317e+00 4.000789939579220800e+00 2.143747190192394191e+04 0.000000000000000000e+00
1.427123970902802075e+00 6.741131305392619311e+01 6.793560120542569969e-01 7.625221021808571420e-01 3.210125324630539900e+00 1.330790830739088548e+00 1.254307692295580090e-01 3.244621733688915821e+00 5.416263232451759002e+00 6.049255696883326650e+00 2.143747247682633679e+04 0.000000000000000000e+00
1.761144708226987543e+00 6.684256638193329536e+01 6.694845412346739355e-01 9.755196762599515070e-01 2.647928591423664546e+00 1.143280317252071354e+00 3.844799884243558230e-01 2.556384524926941459e+00 4.800557323967466594e+00 5.405742758283164306e+00 2.143747306542923980e+04 0.000000000000000000e+00
1.547563371250111897e-01 6.820057807430362118e+01 6.971085119389904827e-01 -3.202479930292633226e-01 6.039072046248222136e+00 2.719139695650652389e+00 1.777630760978730073e-01 1.119928225538880717e+00 3.217756032427002477e+00 3.816314094446138228e+00 2.143747407883253254e+04 0.000000000000000000e+00
1.754313759875656409e-01 6.772967355607848106e+01 6.925919305433974049e-01 2.971703933669588849e-01 6.486508857835520558e+00 3.184287829540139558e+00 2.081837986617129932e-01 5.968921346390218652e+00 1.777594220531778957e+00 2.386018886984471177e+00 2.143747448790806811e+04 0.000000000000000000e+00
2.823989478764295513e-01 6.676130438921940424e+01 6.688886026523304107e-01 3.407039955804234688e-01 6.978541951297671631e+00 3.115184824388623763e+00 2.329335471346823672e-01 5.703647067559121986e+00 1.705774729185186578e+00 2.176715896899658720e+00 2.143747628871324923e+04 0.000000000000000000e+00
1.785288107575132344e+00 6.821626694865311435e+01 6.983964521468520870e-01 -3.652579387703603492e-02 1.027649270517330038e+01 4.602944989300463696e+00 2.457314498427283223e-01 3.698854137710607670e+00 5.718397291026560580e+00 1.511966329862615976e-01 2.143747665716937991e+04 0.000000000000000000e+00
5.599374801586299855e-01 6.729049934876150019e+01 6.787849617915159284e-01 -3.409830703776174365e-01 7.270941302010096585e+00 3.160379807072717817e+00 2.480710946609110956e-01 2.336294714965942543e+00 4.540330534713287847e+00 5.133140089717536547e+00 2.143747707312813145e+04 0.000000000000000000e+00
8.248942055592844991e-01 6.833730026368196775e+01 7.002998659564653172e-01 7.568625131412000384e-02 7.231064330633599546e+00 3.298861064009815713e+00 2.047776676201283341e-01 3.726538280118081303e+00 5.788793469044299478e+00 1.196881852789392631e-01 2.143747728335816646e+04 0.000000000000000000e+00
1.307416248498519395e-01 6.791051517208327937e+01 6.939492212962553586e-01 -1.719460613076197186e-01 7.218722685020317442e+00 3.399171298400033070e+00 1.887008082066824743e-01 8.172497100145720283e-01 2.871988392192970085e+00 3.420714721749041676e+00 2.143747729615358185e+04 0.000000000000000000e+00
6.917675800769240713e-01 6.706637666341174508e+01 6.772567931512389894e-01 7.256762035205647221e-01 3.524784971379891108e+00 1.600498744849329746e+00 1.663604910160153827e-01 4.658725558257906130e+00 6.009650996558519864e-01 1.233364014842354361e+00 2.143747743958867432e+04 0.000000000000000000e+00
5.358695959424559785e-01 6.685876439289519624e+01 6.729609753494796287e-01 -2.690985070373616006e-01 9.225558468572195636e+00 4.144310497806550586e+00 2.590870825780101083e-01 2.293268669858962383e+00 4.457393424760740963e+00 5.094459048895244813e+00 2.143747793001843092e+04 0.000000000000000000e+00
8.670356697777406030e-01 6.802285197466771649e+01 6.965833412118856982e-01 4.109868388970908670e-01 4.846225459683848769e+00 2.293077438051881689e+00 1.318995956947235648e-01 4.130737095560284899e+00 6.161914979013495497e+00 6.441197709387255221e-01 2.143747840719746819e+04 0.000000000000000000e+00
2.863294817598789344e+00 6.737261611110658066e+01 6.810218046112862522e-01 5.574792567357200745e-01 3.873101294795867844e+00 1.624888221490133455e+00 1.173793628256106225e-01 3.644615901996806628e-01 2.495275755873555656e+00 3.333189491780124136e+00 2.143747880599941345e+04 0.000000000000000000e+00
2.589121954144477655e+00 6.805929687906815673e+01 6.968119534401959747e-01 -1.727879270630261754e-01 5.261832975102239018e+00 2.451875757812072010e+00 1.327775164123474738e-01 2.432216403125732895e-01 2.269884630328878661e+00 3.061960006621906150e+00 2.143747916930981228e+04 0.000000000000000000e+00
2.598020413209888080e+00 6.737095963400430776e+01 6.823483113081189044e-01 2.932553182370488676e-01 4.947385833761426710e+00 2.177173316753283405e+00 1.383713420748162171e-01 6.752810419038773881e-01 2.769664640510358211e+00 3.481939687488660784e+00 2.143747947937069330e+04 0.000000000000000000e+00
2.882143005549854919e+00 6.782594628406749848e+01 6.925773898532441297e-01 4.581805404875449739e-01 4.112161463572088671e+00 1.934127535680623566e+00 1.145492236457985868e-01 3.086566685357435835e-01 2.343958628299813274e+00 3.048954254452898915e+00 2.143748034767395075e+04 0.000000000000000000e+00
2.436094803096106709e+00 6.659249342760848833e+01 6.662814870789711685e-01 5.008689033305331328e-01 4.576802689521772827e+00 2.056232722289268455e+00 1.770872327693227555e-01 1.092747157604278652e+00 3.369589755716801971e+00 3.869774924959884288e+00 2.143748060344481928e+04 0.000000000000000000e+00
1.758617696548170795e+00 6.657643320040176604e+01 6.647939875413674260e-01 5.012680102871369670e-01 4.875454741482242227e+00 2.114577354161522038e+00 1.618675344828902629e-01 2.666981408519569108e+00 4.946819147403272332e+00 5.580217028330277884e+00 2.143748063316425396e+04 0.000000000000000000e+00
2.025297447815465723e+00 6.797470522212157107e+01 6.957344013969488650e-01 2.039396484118449204e-01 1.218877868132483933e+01 5.762479785747190775e+00 3.518705910747552124e-01 2.003512359762569250e+00 4.069337176688755164e+00 4.834056831447489877e+00 2.143748106473324151e+04 0.000000000000000000e+00
2.798041000918188193e+00 6.694770989010596907e+01 6.740927764732800309e-01 3.885767234308641904e-01 4.464425066972436795e+00 2.012684027284388666e+00 1.519952273246732155e-01 4.574566662715306986e-01 2.662398934329053279e+00 3.356099467986321194e+00 2.143748210903317886e+04 0.000000000000000000e+00
1.534741506352445439e+00 6.836787869334268919e+01 7.010824375101568640e-01 3.123185100981449858e-01 5.024232539304779088e+00 2.295837972230029056e+00 1.440408437817744525e-01 3.200737982133595505e+00 5.267187154473055521e+00 5.980519479782923753e+00 2.143748252970016256e+04 0.000000000000000000e+00
1.459366494808232995e+00 6.812434774061732412e+01 6.964622666109501203e-01 2.707418074917061768e-01 4.931988767320155453e+00 2.260230055614349531e+00 1.310228875624966927e-01 3.329550437072744007e+00 5.393580785143930356e+00 6.122426427231594026e+00 2.143748334583337419e+04 0.000000000000000000e+00
1.866264058313542362e+00 6.745971065025092628e+01 6.843393056636877247e-01 1.177615738983814192e-01 1.275419295376064355e+01 5.499485503623055216e+00 3.545402580897451528e-01 2.980290092272384062e+00 5.134472575800436367e+00 5.940442948103417997e+00 2.143748386581002342e+04 0.000000000000000000e+00
1.973872043328670722e+00 6.794346510068592693e+01 6.915689304928506198e-01 2.012070844520601753e-01 1.198445399887844331e+01 5.140129185456776995e+00 3.340594443927194512e-01 2.295790464199902292e+00 4.425913199406802612e+00 5.029073854950565803e+00 2.143748527854212443e+04 0.000000000000000000e+00
5.025480850014687473e-01 6.708726123057023472e+01 6.788833049390730068e-01 2.273665505732853365e-01 1.108589208850220054e+01 5.120967396970029561e+00 3.563503541501495397e-01 4.936116495419007322e+00 8.284231938398914918e-01 1.569696677498463533e+00 2.143748638997244780e+04 0.000000000000000000e+00
1.962463424658303479e+00 6.833719619991721572e+01 7.002060263896113801e-01 1.924637157931558817e-01 1.208117997047110848e+01 5.372359053759047320e+00 2.815895312945893569e-01 2.349125538266504609e+00 4.382655699464428345e+00 5.156055400064996519e+00 2.143748640243735645e+04 0.000000000000000000e+00
2.294391114610499383e+00 6.778792313586322393e+01 6.874543688211541825e-01 -5.578904639762725104e-01 4.293778871490301796e+00 1.768390491113665863e+00 1.244410714894703951e-01 5.761738642781319975e+00 1.601927283355314868e+00 2.497418454323945713e+00 2.143748664736012506e+04 0.000000000000000000e+00
7.678904369159399446e-01 6.759806694362413282e+01 6.830855920558438488e-01 9.854475709028862607e-01 2.553313376043266025e+00 1.069867544450790353e+00 4.180326791972618916e-01 4.544058282616427746e+00 4.087183750302320062e-01 1.187336407406862859e+00 2.143748716752961263e+04 0.000000000000000000e+00
2.041258861712887285e+00 6.730711223472307836e+01 6.795522787334090653e-01 1.599589483499533338e-01 1.592192525486876775e+01 6.690852620303969545e+00 4.275858594847758432e-01 1.951941628379445515e+00 4.119782173476200349e+00 4.969978184368169849e+00 2.143748729732409265e+04 0.000000000000000000e+00
2.290731850787732782e+00 6.798222082679049549e+01 6.943900383266448095e-01 6.289107120326190570e-01 3.867393174189074134e+00 1.792329741334254933e+00 1.452045008999295617e-01 1.422835350728800741e+00 3.527665034274142908e+00 4.167183066515107726e+00 2.143748749507686080e+04 0.000000000000000000e+00
1.828530273657911653e+00 6.706784885897916126e+01 6.760291518448701131e-01 -5.867941606365865148e-01 4.260151485808601812e+00 1.859550481692406665e+00 1.485317169633796064e-01 4.694978650314624247e+00 5.989498650622038234e-01 1.406056475316310506e+00 2.143748757758854845e+04 0.000000000000000000e+00
2.636861602194738863e-01 6.825234408707525802e+01 6.980507244374233311e-01 -2.298207785080161325e-01 8.417447095374672728e+00 3.814865433356438462e+00 2.284052206969119647e-01 1.232617760935020623e+00 3.278140240876986411e+00 4.036040992991477339e+00 2.143748894882170862e+04 0.000000000000000000e+00
1.847332508397592443e+00 6.707792300618119441e+01 6.750270350096727601e-01 -1.560329149385445702e-01 1.098237143720241171e+01 4.740357578984085940e+00 3.296518191027364431e-01 4.253403824645208609e+00 2.164127701382196900e-01 8.445975872536770623e-01 2.143748966497572474e+04 0.000000000000000000e+00
3.546247291446696925e-01 6.770317538386287026e+01 6.881769047499909364e-01 -8.411283169535036519e-01 3.012759008627997837e+00 1.389706819389625370e+00 1.641446542881272730e-01 1.779060328389209689e+00 3.939213182210046238e+00 4.530032157207070753e+00 2.143749082010955317e+04 0.000000000000000000e+00
2.169281756244210602e+00 6.697324061185322819e+01 6.754094280998137467e-01 5.712105624289098155e-03 1.892522352998694046e+01 8.791622129131008379e+00 6.295858523285794428e-01 4.615143002930434113e-01 2.673231899661082434e+00 3.270918936488062645e+00 2.143749231913541735e+04 0.000000000000000000e+00
5.002621044034852860e-01 6.718419229942701065e+01 6.776562793012513852e-01 5.641348903059130171e-01 4.536800544991297812e+00 1.942046850468070351e+00 1.695709620200674950e-01 5.067197274550654384e+00 1.004709820225973216e+00 1.635684881441669125e+00 2.143749265954080693e+04 0.000000000000000000e+00
1.964947593074999554e+00 6.646300792197861540e+01 6.652377607598376485e-01 -2.383092294944316181e-01 1.065324082506274905e+01 4.901308254541035581e+00 3.745315727755919033e-01 4.857528567051377699e+00 8.486473831023575443e-01 1.414371442464904094e+00 2.143749277657149651e+04 0.000000000000000000e+00
5.638817509855059695e-01 6.723977910378225431e+01 6.806527493089299385e-01 -3.591860557928244213e-01 6.925877153411716058e+00 3.219877217918438728e+00 2.438751666605611657e-01 2.311338763983761257e+00 4.536433999475194767e+00 5.121515986957414057e+00 2.143749327850934060e+04 0.000000000000000000e+00
2.990801292012925217e+00 6.831706618415803689e+01 6.984089719656393358e-01 2.502882445486011020e-01 4.846133574324555937e+00 2.157274980018020649e+00 1.181008519312900656e-01 2.571918374758387915e-01 2.283102822973114066e+00 3.001898328827486750e+00 2.143749338530756359e+04 0.000000000000000000e+00
2.338369902193884187e+00 6.686539917083835860e+01 6.692531119246660776e-01 -1.922621912599465027e-04 8.927725174271662567e+00 3.619026109640116839e+00 2.429241807759775218e-01 4.636898351405825958e-01 2.705691724787203434e+00 3.445629690667513678e+00 2.143749348010076210e+04 0.000000000000000000e+00
1.871918093801825611e+00 6.714821093102993643e+01 6.801786559388492970e-01 -6.100944153233453515e-02 1.532407539831789300e+01 7.215471792919346150e+00 4.457331045065738295e-01 3.906205605636989375e+00 6.073880145767307503e+00 3.631389196685109733e-01 2.143749379206073354e+04 0.000000000000000000e+00
2.215885143992736950e+00 6.719441121435579589e+01 6.777277075403024265e-01 2.994819103052046572e-01 7.488916692118634977e+00 3.319797552992393541e+00 2.151985162294601794e-01 1.392166548173427110e+00 3.604839910523920832e+00 4.158507950328821146e+00 2.143749402361901593e+04 0.000000000000000000e+00
1.967066400600547160e+00 6.749583808601380497e+01 6.805417861779793354e-01 -2.148466229710062902e-01 1.134707211208352362e+01 4.650251963620599227e+00 3.048483427468181017e-01 4.871678026732707778e+00 7.744146227610786415e-01 1.346168913700139136e+00 2.143749550249419190e+04 0.000000000000000000e+00
9.955776738269637161e-01 6.675377539681318240e+01 6.682940209877646920e-01 5.970269475686871274e-01 3.933554414701853741e+00 1.661908874757028531e+00 1.316912004710015793e-01 4.044392259923052180e+00 2.027459477784621794e-02 6.496922397335527233e-01 2.143749621944349929e+04 0.000000000000000000e+00
2.597158563864093495e+00 6.727566148830223369e+01 6.763310283414657453e-01 9.502895911190506473e-02 5.561727660069313295e+00 2.315064680255438212e+00 1.384774931421133004e-01 5.494824812917555867e-01 2.752682992037572163e+00 3.382003645315764917e+00 2.143749623433132001e+04 0.000000000000000000e+00
4.923448032070730784e-01 6.752580095319402176e+01 6.874296300252586978e-01 6.001355626635259677e-01 4.208930791289486883e+00 2.036600241624220153e+00 1.558531416336903785e-01 5.042128080562730652e+00 8.780718855254996402e-01 1.437770705262976678e+00 2.143749625702551202e+04 0.000000000000000000e+00
1.746775360308537861e+00 6.816541325968265141e+01 6.971794265056054929e-01 7.163914523651051525e-01 3.396914584361713008e+00 1.519850587143719345e+00 1.335992653932687180e-01 2.583131680659955798e+00 4.642042383423698126e+00 5.476013402579743783e+00 2.143749625917569938e+04 0.000000000000000000e+00
2.623160438067143385e+00 6.684381355380959633e+01 6.720382683413055336e-01 1.690047532146957410e-01 5.385827928413806198e+00 2.436598569119326818e+00 1.782326457690347199e-01 5.638979541847755073e-01 2.777808552572892165e+00 3.364446794717085076e+00 2.143749676205895594e+04 0.000000000000000000e+00
2.291020829631903233e+00 6.757376459006742664e+01 6.850067227534920589e-01 8.049009304743824922e-01 3.135047417315737661e+00 1.375007525851036583e+00 1.415240852483019007e-01 1.471844665971096200e+00 3.635288939403599873e+00 4.409243564661875503e+00 2.143749780782961534e+04 0.000000000000000000e+00
1.306603738459987951e-01 6.782842252537740535e+01 6.922110721180834148e-01 -1.639252969850568120e-01 7.312353916183099045e+00 3.417628460655730560e+00 1.958732838296130818e-01 8.035208295721084637e-01 2.870553336147233292e+00 3.407244704935615598e+00 2.143749807334968136e+04 0.000000000000000000e+00
1.626961749613599906e-01 6.778852592264628640e+01 6.901098700400630781e-01 -3.671054910755046641e-01 5.641211548963696920e+00 2.480512922680297994e+00 1.574687366390374321e-01 1.190283193872142764e+00 3.275287133022605879e+00 4.070526282219590009e+00 2.143749829057935131e+04 0.000000000000000000e+00
2.974024538334783418e+00 6.707478321883866101e+01 6.744394229107578687e-01 5.778812553369120364e-01 3.892952947876751946e+00 1.654817380915498237e+00 1.556990477233603787e-01 1.761916434782914154e-01 2.419179336501437572e+00 3.085204539796188694e+00 2.143749859453027602e+04 0.000000000000000000e+00
2.572704804606630868e-01 6.710318622085790707e+01 6.756367705364594300e-01 9.865129356646493708e-01 2.593870630116674292e+00 1.099862368890388797e+00 4.702879679658901191e-01 5.562008292360279604e+00 1.450853597929453898e+00 2.256172934938560193e+00 2.143749935811962132e+04 0.000000000000000000e+00
6.382598499682327065e-01 6.742309281290836509e+01 6.796848059498068473e-01 -3.549838426961119398e-01 6.590751617939972995e+00 2.778315345872181208e+00 1.926831638366178212e-01 2.559963707617457285e+00 4.765026750609459683e+00 5.274644689960654276e+00 2.143749954166060343e+04 0.000000000000000000e+00
