# psi Mf af cosiota A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
4.301272979869497637e-01 6.612948618148243440e+01 6.528168626355389526e-01 -2.578597530106808144e-01 6.985292146993826279e+00 1.340586921269731668e+00 2.926030391142562803e-01 4.434048358324257144e+00 8.471681348952474488e-01 2.276137431611780393e+00 2.143671044340555454e+04 0.000000000000000000e+00
2.365802225411214099e+00 6.562747385737061734e+01 6.472166396970743252e-01 -3.407287294697484148e-01 4.187530745217037165e+00 9.700613528832281451e-01 1.402349722734441972e-01 2.289665572142942640e+00 4.734374850817835600e+00 2.436913321307283553e-01 2.143671067665310329e+04 0.000000000000000000e+00
6.164367290082594097e-01 6.608613558212913119e+01 6.605106835089712414e-01 -2.228007911521434348e-01 6.636762431829289710e+00 1.517013604302665852e+00 2.148837578426239792e-01 5.144117217775780126e+00 1.056550905075671842e+00 3.030487063883063659e+00 2.143671079152410675e+04 0.000000000000000000e+00
1.947230955408772779e+00 6.777346795265171409e+01 6.898835016578455104e-01 -3.160720746892579092e-01 5.252946326432034851e+00 1.260368087040339091e+00 1.277380119246741275e-01 1.063816666934931154e+00 3.065729032702869006e+00 5.186942683238000562e+00 2.143671128613616384e+04 0.000000000000000000e+00
4.172239356085724049e-01 6.614916856012125379e+01 6.527773594569502569e-01 4.699445265878644529e-01 3.841595989728835647e+00 7.334978185895760783e-01 1.515302890280958159e-01 1.539805230947120629e+00 4.409895322831087761e+00 5.605125649433952084e+00 2.143671145933171283e+04 0.000000000000000000e+00
4.961836721316938842e-02 6.634980853901792841e+01 6.686239728926809400e-01 4.698828930477602084e-01 3.216785338418273632e+00 9.216297887911233389e-01 1.069719849735623757e-01 2.273171299565192260e+00 4.466814968892545146e+00 6.144772803574914732e+00 2.143671146399945064e+04 0.000000000000000000e+00
1.338044399988920441e+00 6.550053021094133499e+01 6.427875828764505473e-01 -3.151150857908240344e-01 3.401717413093556797e+00 7.461440321961413380e-01 1.481183405829876454e-01 6.218171471498892267e+00 2.640731620947049496e+00 4.013771116487837354e+00 2.143671153149729798e+04 0.000000000000000000e+00
1.362377069326288659e+00 6.779589674056040849e+01 6.973661771639778628e-01 9.099171784482714687e-01 1.864220691060616275e+00 5.565037105189476474e-01 1.048178879142913494e-01 5.780506170233121743e+00 1.483078605467586186e+00 3.568985355021053962e+00 2.143671234275777169e+04 0.000000000000000000e+00
1.811120893857754099e+00 6.744067509330291443e+01 6.913161283194739770e-01 -3.262234831789394551e-01 4.520555456215404888e+00 1.437391970680855557e+00 9.652228024235780246e-02 6.261158344200422610e-01 2.529620928100232202e+00 5.046185856270006376e+00 2.143671360025719696e+04 0.000000000000000000e+00
2.286111139837677442e+00 6.787300129675841731e+01 6.872381882773985762e-01 7.790055488793715122e-02 6.687649586418178416e+00 1.213278893975069161e+00 1.983049199011805985e-01 3.235521909333882729e+00 5.222503918743318430e+00 1.476513782314076373e+00 2.143671367177668799e+04 0.000000000000000000e+00
2.480713458900708268e+00 6.789411320538208372e+01 6.970177050675631092e-01 1.334221693123822106e-01 4.136394611942773025e+00 1.196967088816228708e+00 1.139525179077208322e-01 3.094543242062006261e+00 4.933658499155328059e+00 1.072960634426460391e+00 2.143671415190257540e+04 0.000000000000000000e+00
2.598891749168281251e+00 6.560668526556781899e+01 6.461750160752209871e-01 2.694281437878949248e-01 3.626223084631204241e+00 7.913614740066903241e-01 1.119508952032168686e-01 3.183250473947869086e+00 5.605615189845340574e+00 1.213754594173037216e+00 2.143671420211704390e+04 0.000000000000000000e+00
5.987946391946398217e-01 6.718370730385514378e+01 6.801458117031983219e-01 -1.276236716455453335e-01 9.253784949229965306e+00 2.183981802164412400e+00 2.406568427077567240e-01 5.346425950379388503e+00 9.673225810578182093e-01 3.586540776420350518e+00 2.143671525637486775e+04 0.000000000000000000e+00
3.050592115155728035e+00 6.685775445040287934e+01 6.688329519971788484e-01 1.706181507108338324e-01 3.763793377407122609e+00 6.628053105204070317e-01 1.297788271753846645e-01 2.808346862241264841e+00 5.120157990504140777e+00 6.230335157510288324e-01 2.143671559780694952e+04 0.000000000000000000e+00
9.071215081907183508e-01 6.613058509326812384e+01 6.621963603665649289e-01 -4.544145251959003651e-01 3.232409770738380761e+00 7.517029220103341736e-01 1.010242428143466875e-01 5.520376706749623885e+00 1.529108984854126829e+00 3.430481195410283402e+00 2.143671569425156849e+04 0.000000000000000000e+00
1.779838768580400465e+00 6.558016712312834784e+01 6.488908561850807999e-01 -4.725815398917280336e-02 7.412626299769067728e+00 1.772201584625718196e+00 2.442298287729663120e-01 6.246032932119363501e+00 2.377070555047209766e+00 3.889887858272584875e+00 2.143671621117634641e+04 0.000000000000000000e+00
6.534582534051717184e-01 6.616379920681092131e+01 6.597152388708528159e-01 -4.095110551490298567e-01 4.049120907867121311e+00 9.354339288405727482e-01 1.394958549198739017e-01 5.024991325416752197e+00 1.028243781031154214e+00 2.777790776745633572e+00 2.143671627014118712e+04 0.000000000000000000e+00
1.878787800335894875e-01 6.705000753914086431e+01 6.761246915475094266e-01 1.629702978768690080e-01 5.912366750338554411e+00 1.385367399891861862e+00 1.548580672226465837e-01 2.458867323518825199e+00 4.821251653752438138e+00 2.809116723757184575e-01 2.143671655807263960e+04 0.000000000000000000e+00
1.028548593548759937e+00 6.554552001785525306e+01 6.414382710484007877e-01 -8.371388898168082848e-01 2.139139048351913264e+00 3.938161437430440226e-01 1.452124924870402400e-01 5.701270018936978268e+00 2.017613509916155401e+00 3.658234435857030675e+00 2.143671681512862051e+04 0.000000000000000000e+00
3.102059683933847012e+00 6.648748335990561031e+01 6.606690036432745217e-01 5.554281620730689983e-01 2.871507291670967188e+00 5.883801887691618715e-01 9.619242399336278004e-02 2.476500927305136823e+00 4.998347001367729803e+00 4.368120801374389406e-01 2.143671688380130217e+04 0.000000000000000000e+00
1.825304843385085807e+00 6.793075052693284022e+01 6.954527702708985792e-01 1.699069204809687816e-01 6.532240229803605303e+00 1.555385169262669676e+00 1.478700861936844135e-01 5.407815243356715484e+00 1.139375185045624406e+00 3.093478114423882097e+00 2.143671738538762293e+04 0.000000000000000000e+00
2.169333126556192148e+00 6.718685624337661011e+01 6.780802038819052635e-01 -1.471827155183106917e-01 8.618771344674883039e+00 1.570334787542708943e+00 2.607114543714960098e-01 2.165286995007579041e+00 4.150139200063999390e+00 4.390744851239068436e-01 2.143671771705237916e+04 0.000000000000000000e+00
1.630408209392619989e+00 6.721057177358531476e+01 6.836244873328802818e-01 5.839172032716813954e-01 2.696364988043439936e+00 6.951336304350198558e-01 7.569592970157738854e-02 5.349791978076084753e+00 9.758518140154696097e-01 3.317437206288471163e+00 2.143671819429017341e+04 0.000000000000000000e+00
5.109883917040348132e-03 6.684477447151019192e+01 6.687604267731745988e-01 2.581189889930203818e-01 3.915264864929941968e+00 6.806423052219451320e-01 1.572238086809850388e-01 2.616005226382328797e+00 4.964417696099732602e+00 5.489291214915987815e-01 2.143671847188773972e+04 0.000000000000000000e+00
1.239207390816494225e+00 6.569933040416178471e+01 6.481775021991559305e-01 2.468571896562910262e-01 3.468771625080742549e+00 8.834074107020289945e-01 1.115356920948541442e-01 6.095236245448266033e+00 2.377335226087770703e+00 3.801564209084940416e+00 2.143671863919794487e+04 0.000000000000000000e+00
2.471577852320708146e+00 6.677760632984838196e+01 6.754544086409564052e-01 -6.603006632496803974e-01 2.543066011624435241e+00 6.466095428524778477e-01 9.160772100294256592e-02 2.269567114924939677e+00 4.604329376853370626e+00 6.092616850406812112e+00 2.143671930227911434e+04 0.000000000000000000e+00
1.904816711962323827e+00 6.676416349689792185e+01 6.693259886312096230e-01 -1.868416941207501347e-01 7.850784763413460432e+00 1.833576749433322828e+00 1.845607534599019994e-01 7.519572175057204211e-01 2.814123486496364901e+00 5.110836666296463271e+00 2.143671959684325702e+04 0.000000000000000000e+00
2.408449625331300914e-01 6.524896404177579257e+01 6.386314032593040091e-01 1.938141743699162423e-01 6.659039296915175044e+00 1.641644779434548562e+00 2.523594885035190805e-01 2.290563132044345362e+00 5.036315510773479609e+00 6.244353416830433545e+00 2.143672019112209091e+04 0.000000000000000000e+00
1.579787632938050024e+00 6.755470369257271557e+01 6.926952324249753268e-01 9.766572858563771220e-01 1.763292663553419848e+00 5.207264423570706624e-01 2.002543440525829110e-01 5.356574762459804795e+00 1.079650663126137777e+00 3.125372278252736002e+00 2.143672064814603800e+04 0.000000000000000000e+00
1.160130359277932843e+00 6.717578633000663046e+01 6.753334274785255387e-01 -8.319723522157197459e-01 2.045314715913851611e+00 3.579506826773811712e-01 1.267907684877650765e-01 5.938762123550536565e+00 1.929761970976810126e+00 3.722559253488561648e+00 2.143672071014198082e+04 0.000000000000000000e+00
2.870943509647163605e+00 6.697012798874487771e+01 6.781685116518879619e-01 -2.165556724653305010e-01 3.382379387823266637e+00 9.571551427879627649e-01 7.625170813165739470e-02 2.946477452161607946e+00 5.083491444390348946e+00 8.357541415242523142e-01 2.143672078889533805e+04 0.000000000000000000e+00
4.316824007931430174e-01 6.510690173685445359e+01 6.396765153227484957e-01 2.802826869666757981e-01 6.561392664105792250e+00 1.691639536409362599e+00 2.322591878139353139e-01 1.466256101042749060e+00 3.877408277200026010e+00 5.539645844837525424e+00 2.143672271658364480e+04 0.000000000000000000e+00
1.025587330906860162e+00 6.888109919532534775e+01 7.119311504141535574e-01 9.210263277800708748e-01 1.769273084875669255e+00 4.658007936932966331e-01 1.016262719439303130e-01 2.030835976501136342e-01 1.939976342595928660e+00 4.641141385575742184e+00 2.143672279338157387e+04 0.000000000000000000e+00
8.460127718397104646e-01 6.623448658219352581e+01 6.612053090220493257e-01 4.700735527204578657e-01 3.290649022383487665e+00 7.331250614781110730e-01 1.330128148795105825e-01 4.662801202970722203e-01 2.729658673420618520e+00 4.848751070308661149e+00 2.143672317636009757e+04 0.000000000000000000e+00
1.813581923093746884e+00 6.836120163111313275e+01 6.986916849753493919e-01 -4.981145845545057460e-01 3.212734952387438447e+00 5.554675599321601265e-01 9.786994056659251151e-02 8.600477662027891101e-01 2.940628476950374992e+00 5.005550944916493883e+00 2.143672349540702271e+04 0.000000000000000000e+00
2.028420421578062793e+00 6.588567270548654164e+01 6.457123644039050037e-01 -4.292097634925325367e-01 4.200524822203451691e+00 7.556141456971579018e-01 1.511664649935372806e-01 1.415707616688088644e+00 4.019967679661779592e+00 5.629486892309258472e+00 2.143672439807390765e+04 0.000000000000000000e+00
2.244563393384189975e+00 6.576151948954614568e+01 6.492644165933627587e-01 -2.457864238299310999e-01 5.863432013285701849e+00 1.357264267993436135e+00 2.035799478901793580e-01 2.164364661256015676e+00 4.672509250438927175e+00 9.234508958067770557e-02 2.143672641508283778e+04 0.000000000000000000e+00
2.368369149943058805e+00 6.838244516432472153e+01 6.983384336823288407e-01 -5.535615087673538826e-01 2.823654737497325318e+00 5.284534962077405140e-01 8.910068945148648389e-02 2.138574314500924611e+00 4.133832389520933681e+00 3.031037275075117443e-01 2.143672653949046799e+04 0.000000000000000000e+00
1.230924949045669070e+00 6.726867261450570368e+01 6.835495353796257056e-01 -8.704438760039135969e-01 1.988623496103200772e+00 4.775096934259692727e-01 9.627498390641732462e-02 6.032462067509893444e+00 1.908796567994602622e+00 3.829767293213296675e+00 2.143672752216974550e+04 0.000000000000000000e+00
4.793224733723519537e-01 6.666342204389759729e+01 6.729366156718461500e-01 -2.479696831441738358e-01 7.175303838188245464e+00 1.702802903560090675e+00 2.434074800452558085e-01 4.573264582020529545e+00 5.545421433970846303e-01 2.500363394601146982e+00 2.143672752275300445e+04 0.000000000000000000e+00
2.497931128746039953e+00 6.524394600787141485e+01 6.385004987901505835e-01 4.220574874062785753e-01 3.427209985343846466e+00 7.527721514889547105e-01 1.344898332523346285e-01 3.450741825720365696e+00 5.982189247207150729e+00 1.249980274572927819e+00 2.143672862259870817e+04 0.000000000000000000e+00
2.582645689413854417e-01 6.698804955644243364e+01 6.748860481581353543e-01 -6.360632552998461975e-01 2.664029360637644839e+00 5.643475963462817324e-01 9.236081731667022954e-02 4.079443867446506999e+00 6.069659065150943000e+00 2.260231850035691714e+00 2.143672864562304676e+04 0.000000000000000000e+00
3.058656651687077677e+00 6.573485907102069348e+01 6.499437965528801486e-01 9.922378374637662590e-01 1.853430862261628009e+00 4.639660860612143667e-01 4.846546182896823707e-01 2.464526927381885280e+00 5.049534438773188860e+00 6.267703776155335582e+00 2.143672910913921078e+04 0.000000000000000000e+00
2.972486281821847820e-01 6.688475655241266793e+01 6.730649300186003492e-01 7.795908080406779295e-01 2.233399969047745071e+00 5.082990234004298724e-01 9.202437380357032792e-02 1.704554468185185412e+00 4.011644215055865992e+00 5.566765873592266267e+00 2.143673018831198351e+04 0.000000000000000000e+00
8.976171077795184194e-01 6.610673422117842790e+01 6.534223982443642109e-01 2.371416936732216318e-01 4.116231720294069696e+00 8.457432525889051478e-01 1.335399146696085726e-01 1.789486944045300121e-01 2.531976170835273710e+00 4.369058234797334350e+00 2.143673037567441133e+04 0.000000000000000000e+00
2.776467722033360896e+00 6.655359306278811005e+01 6.637283050164114462e-01 5.055788014596036550e-01 2.838459039456277644e+00 5.139575407538476970e-01 1.083452128856998709e-01 3.043092809046890501e+00 5.726767971224563603e+00 8.591045124572366243e-01 2.143673174725054560e+04 0.000000000000000000e+00
4.646803839829263261e-01 6.540105912663051413e+01 6.398900319716745999e-01 4.288838471712041467e-01 4.356039536290254865e+00 1.026140998532346194e+00 1.864736216081697984e-01 1.394745904722523466e+00 4.207617177902727157e+00 5.343966318360116041e+00 2.143673229766582153e+04 0.000000000000000000e+00
1.024426266038049649e+00 6.671502690432312477e+01 6.677357109452729533e-01 -4.673151664680240680e-01 2.991778587727309091e+00 5.576510686212585721e-01 1.005830828970250834e-01 5.758284518206998825e+00 1.613742161191547675e+00 3.870400875205195490e+00 2.143673233695154340e+04 0.000000000000000000e+00
2.504157463787531235e+00 6.536435915914900363e+01 6.442270238439350427e-01 -4.016697154517262502e-01 3.450437665763987471e+00 8.201340876540778035e-01 1.155345754023058696e-01 2.471811636087797304e+00 4.805351523372312528e+00 3.855187430454140585e-01 2.143673298442159648e+04 0.000000000000000000e+00
2.109535878049115354e+00 6.689298110402175723e+01 6.680505772725696678e-01 3.613594013111864345e-01 4.783216766220188099e+00 7.602582709298562058e-01 1.529214255964600755e-01 4.326212954931868637e+00 6.158069648499062687e-01 2.234071281954951083e+00 2.143673318125851438e+04 0.000000000000000000e+00
1.920333299444859421e+00 6.553793441230102701e+01 6.434042965189699093e-01 7.985199666109156214e-01 2.275177490937716041e+00 5.071040226252581107e-01 1.317257535544492653e-01 4.759976820602291880e+00 1.000263574003207534e+00 2.576245751282964846e+00 2.143673565152334777e+04 0.000000000000000000e+00
2.180597417884441391e+00 6.790866885949712639e+01 6.909923386589640337e-01 -8.810347136737407547e-01 1.922562874466974714e+00 3.871446569899821277e-01 1.050464578279097089e-01 1.685079067518503448e+00 3.731416177665306755e+00 6.045466090202705978e+00 2.143673653574955460e+04 0.000000000000000000e+00
2.255229150676977046e+00 6.673453281391691405e+01 6.780655646607847142e-01 1.314097308007834697e-01 6.994330517726240259e+00 2.195551664507845224e+00 1.977012479711491855e-01 3.362067959415567575e+00 5.389817802417559811e+00 1.289223149257207934e+00 2.143673675838679264e+04 0.000000000000000000e+00
1.978742959234467635e+00 6.630861273945502887e+01 6.540247476883251920e-01 2.753015498944558215e-01 6.421553852747861058e+00 1.022357402885216926e+00 2.270259345200006107e-01 4.774717117569500680e+00 1.094572331241216778e+00 2.839158651336649353e+00 2.143673730719523155e+04 0.000000000000000000e+00
9.145572073934905566e-01 6.654177224359195009e+01 6.736092559564049731e-01 2.239467901374694869e-01 4.072039551631705834e+00 1.194221225289917143e+00 1.175720886696599715e-01 6.778313776398763035e-02 2.292161442946993422e+00 3.845507137583941581e+00 2.143673731961342855e+04 0.000000000000000000e+00
1.259787665353365949e+00 6.730332515800436965e+01 6.774817734431742844e-01 4.261983152137053255e-01 2.924114529644503246e+00 4.919437545339501727e-01 1.054454670600535882e-01 6.098669503587960783e+00 2.184936280246555729e+00 4.027007575882443291e+00 2.143673858075893077e+04 0.000000000000000000e+00
1.825631968667374538e+00 6.798962110305161843e+01 6.951721571712873304e-01 -3.452069146317885973e-01 4.407685360789157514e+00 1.000115775950327190e+00 1.146046258319004529e-01 7.444130895508223045e-01 2.894705301064375735e+00 4.828005690285522178e+00 2.143673943048584260e+04 0.000000000000000000e+00
1.620092208309384940e+00 6.608808759205145122e+01 6.614623132691681562e-01 -3.312891927771827172e-01 3.826270507443092495e+00 1.040552709024776368e+00 1.049808332010751244e-01 2.740509397683726922e-01 2.461759195588812066e+00 4.192671677683894593e+00 2.143673943834435704e+04 0.000000000000000000e+00
2.328800818194616262e+00 6.534066002192892597e+01 6.438051379750943104e-01 5.741696914105607341e-01 3.041888940391123786e+00 7.822281892108561285e-01 1.272935777910905175e-01 3.840710169028057841e+00 8.846843144917113100e-02 1.559641425160248840e+00 2.143673978682372763e+04 0.000000000000000000e+00
1.317617818519808637e+00 6.672121944478354294e+01 6.643071598866543415e-01 -1.895653245251955124e-02 3.518657112395620512e+00 6.415134756642663083e-01 1.048105913078843932e-01 6.122755336106005863e+00 1.990992385115741170e+00 4.262224182709299036e+00 2.143674007993719351e+04 0.000000000000000000e+00
2.952914451627738912e-01 6.639072137087417502e+01 6.715513555236625187e-01 3.033631381025750362e-01 5.296547762784420854e+00 1.647813756438361033e+00 1.389452221209225291e-01 1.855872480139664216e+00 4.038213345994041248e+00 5.903807954387783496e+00 2.143674069727541428e+04 0.000000000000000000e+00
1.223384365466617885e+00 6.877175721101248485e+01 7.094530846203050967e-01 3.086466470901419457e-01 2.974379643527283790e+00 7.390601455615029014e-01 7.874225670128423560e-02 6.081136621741300097e+00 1.485368235627722688e+00 4.365030212152846367e+00 2.143674088591205509e+04 0.000000000000000000e+00
2.027629748636900153e+00 6.778046981924507008e+01 6.977903195626024013e-01 -4.181044213891853545e-01 4.012125183260964789e+00 1.322742906976178245e+00 8.737540894397778646e-02 1.282445833753463882e+00 3.148108243827593355e+00 5.502784248595760985e+00 2.143674137548970248e+04 0.000000000000000000e+00
1.969994792515767035e+00 6.659582955102538904e+01 6.707201116842824717e-01 -4.470215615761722883e-01 3.970032952562366546e+00 1.090953409701900245e+00 1.348172825878220515e-01 1.169769772489251736e+00 3.419195919193942501e+00 5.216842873793241964e+00 2.143674161529162666e+04 0.000000000000000000e+00
8.008414685453405513e-01 6.733020737710867820e+01 6.784107137598074377e-01 -3.377972424922695005e-01 3.981135655883205615e+00 7.228720080482238242e-01 1.449534145268648599e-01 5.468533351715757718e+00 1.532857218823419743e+00 3.505166409842116693e+00 2.143674184456282455e+04 0.000000000000000000e+00
2.514845544839422686e+00 6.621850602818562948e+01 6.547695837927697271e-01 -1.549510953991871665e-01 4.177648333830466854e+00 7.100102670473962263e-01 1.357399172383798036e-01 2.792001450611867774e+00 5.517555480146563163e+00 6.952338985050555697e-01 2.143674202968617101e+04 0.000000000000000000e+00
3.293864875920626822e-02 6.651383487116457616e+01 6.602573779134832677e-01 3.508709124492316311e-01 3.727584773316090949e+00 6.825461110439124957e-01 1.392020964997884303e-01 2.498931638797818877e+00 5.339479336417340960e+00 2.948544892260195893e-01 2.143674246065159969e+04 0.000000000000000000e+00
4.151754786803285580e-01 6.546908504177706334e+01 6.394893059326084428e-01 -2.652380545093575570e-01 6.871562135775316271e+00 1.464842811327013994e+00 2.300373306874899937e-01 4.383051634326055712e+00 8.452352090664406736e-01 2.238492356571708530e+00 2.143674313095249454e+04 0.000000000000000000e+00
8.547845616149429837e-01 6.771789206219315815e+01 6.863024115904321487e-01 4.139284901081829310e-02 4.711937846504366867e+00 9.683126257949048465e-01 1.369058803963811299e-01 6.172108337741032180e+00 1.710982797395701471e+00 4.541989303172036863e+00 2.143674343081224288e+04 0.000000000000000000e+00
6.573800789735347871e-01 6.523714959370958866e+01 6.429783001009903298e-01 -7.606584727498083565e-01 2.416303280680874188e+00 6.527903461441840749e-01 1.223389043678938803e-01 4.907290929436788574e+00 1.116107962893192918e+00 2.659644465980204320e+00 2.143674343275883803e+04 0.000000000000000000e+00
2.150080282551348532e+00 6.546377643359649312e+01 6.422046583530000019e-01 9.400189312595309821e-02 1.214067116378040367e+01 2.721060298900275232e+00 3.514989919877083979e-01 3.618447270061864618e+00 6.115202472962494085e+00 1.392828068443165312e+00 2.143674382512499142e+04 0.000000000000000000e+00
2.782429012726624684e+00 6.746576305980424593e+01 6.910632810032987239e-01 1.522530947795206202e-01 3.362886032779276668e+00 9.331699973803746495e-01 7.530373749017549301e-02 2.912088532425713083e+00 4.967706489331088271e+00 6.043533127993326870e-01 2.143674383623960603e+04 0.000000000000000000e+00
1.124710407478908269e+00 6.856918113084141453e+01 7.016976796298141084e-01 -1.914334277109095428e-01 3.293586118735536417e+00 5.770882029329740259e-01 1.070662832952690574e-01 6.008326643564021019e+00 1.589060906118821892e+00 4.093805209030465520e+00 2.143674432413871182e+04 0.000000000000000000e+00
8.203764721167717822e-01 6.823266794240349498e+01 6.953238316807749397e-01 -2.531991325264827397e-01 4.248173429532933199e+00 7.560165096848189270e-01 1.196126091819418313e-01 5.608218429203888356e+00 1.435496749689281870e+00 3.704894865336642695e+00 2.143674550581811854e+04 0.000000000000000000e+00
6.651754348769158831e-01 6.555049243724847940e+01 6.443894916318657629e-01 3.069069648503693903e-01 5.124646168293691240e+00 1.135990722178733314e+00 1.461353225122778432e-01 7.355375806826367491e-01 3.249079147825643332e+00 4.907070732773644473e+00 2.143674611691165774e+04 0.000000000000000000e+00
1.900962337336719710e+00 6.718481578324184511e+01 6.831091223234085907e-01 -7.685125799169543193e-01 2.208918264597120373e+00 5.871454769282310471e-01 9.144254471777320259e-02 1.069385765186172232e+00 2.918754963492251608e+00 5.563972991978423543e+00 2.143674790198047776e+04 0.000000000000000000e+00
2.282229225260476113e+00 6.673855066053565110e+01 6.736666727694791135e-01 -4.289696071618169515e-02 7.113883314478465003e+00 1.929777522319909844e+00 2.039430775064335621e-01 2.756149014521352747e+00 4.762324936168146117e+00 8.952769997743486030e-01 2.143674802850516062e+04 0.000000000000000000e+00
2.212352931852671567e+00 6.674300375561792009e+01 6.660837080316746039e-01 -3.224391881246384539e-01 4.871152082346053902e+00 8.855061177225784785e-01 1.643100855215616496e-01 1.979772692990132699e+00 4.230035773771914975e+00 6.141925265026097591e+00 2.143674827073048800e+04 0.000000000000000000e+00
2.741376557550243565e+00 6.623546596848410672e+01 6.562111316146660434e-01 9.180273521953027371e-01 1.958082802767120212e+00 4.113920124439894299e-01 1.639323404876905366e-01 3.122081350992722548e+00 5.597617390973662843e+00 8.934052334410199636e-01 2.143674868070659795e+04 0.000000000000000000e+00
1.107995001446403727e+00 6.653011850405476935e+01 6.587773938278851382e-01 4.545999862542048353e-01 3.029764180241004468e+00 5.458794954520642673e-01 1.209714946615940423e-01 7.111058566020027338e-02 2.894040243280000091e+00 4.226395059116564212e+00 2.143674960062509126e+04 0.000000000000000000e+00
2.527251549390443941e+00 6.760551221640234587e+01 6.900930382111977179e-01 6.665846150449011853e-02 4.095650679335840927e+00 9.589987786346007015e-01 9.850053273847410307e-02 3.003036449691041554e+00 5.177954838502161650e+00 8.003533366612711752e-01 2.143675025968143746e+04 0.000000000000000000e+00
1.035698916198718456e+00 6.551958511200543001e+01 6.427706220386690816e-01 -2.267600407295093379e-01 3.788312944271059024e+00 9.156123741872421729e-01 1.280412866768181612e-01 5.920826511312255569e+00 2.287944361903002655e+00 3.632256160368902087e+00 2.143675096802330154e+04 0.000000000000000000e+00
1.054609931456590655e+00 6.635272896343583682e+01 6.558961767671596110e-01 -7.960013976862635732e-02 3.841885483371070720e+00 6.070950361898618253e-01 1.472603395657964831e-01 6.088990352909902981e+00 2.630066076822052956e+00 4.066002272545335749e+00 2.143675169530318817e+04 0.000000000000000000e+00
2.052610544327946041e-01 6.773648783950831387e+01 6.925141034738822032e-01 1.510587153564233176e-01 5.966792744935782267e+00 1.307496218275564281e+00 1.611923241035303767e-01 2.436211354620657854e+00 4.374765044840566830e+00 3.291772447409019309e-01 2.143675254534287888e+04 0.000000000000000000e+00
1.007214457735406299e+00 6.703236651574997040e+01 6.761629358202595474e-01 -6.956321521685598919e-01 2.394472738338032425e+00 5.585862919615771638e-01 9.200281504113226594e-02 5.619760444295157420e+00 1.567025742891839935e+00 3.222386648910763096e+00 2.143675302664482660e+04 0.000000000000000000e+00
3.058763588009658196e+00 6.576092897905944312e+01 6.498086892348796662e-01 9.912261779180212562e-01 1.840017709409579094e+00 4.411695465373329794e-01 4.407575618317282617e-01 2.467738233978410634e+00 5.032006318179206517e+00 6.277530483949019136e+00 2.143675387000339833e+04 0.000000000000000000e+00
2.814639126808680558e+00 6.722921913193701471e+01 6.833691566224385783e-01 -4.510505343384406673e-01 2.924022568211674500e+00 7.967199978847029351e-01 8.538984928154906562e-02 2.903118899121270413e+00 5.118740399878537239e+00 6.437103730670610258e-01 2.143675423502544436e+04 0.000000000000000000e+00
2.573619905676826636e-01 6.534405358528945840e+01 6.471176989305840177e-01 1.180441660106081175e-01 8.054786729443003779e+00 2.308067734152720263e+00 2.236725114920785629e-01 2.414653531483218707e+00 4.768246413553444363e+00 1.226057254888857084e-01 2.143675429081563198e+04 0.000000000000000000e+00
1.860088534060162280e+00 6.649514979678076543e+01 6.608179422364663935e-01 -1.160238076919270778e-01 8.875121560324702230e+00 1.534593683030733624e+00 2.896692456534712412e-01 4.140061703034530471e-01 2.981961934371186285e+00 4.719181047485555780e+00 2.143675434887746815e+04 0.000000000000000000e+00
1.542787722544326501e-01 6.717187702881086864e+01 6.817976072752466310e-01 -3.314604571652689929e-02 6.035952167536241753e+00 1.413479978592994568e+00 1.643453259107130471e-01 3.023316361916966510e+00 5.297550105662929276e+00 7.100564161609930203e-01 2.143675455544189390e+04 0.000000000000000000e+00
1.216165543857859577e+00 6.787729224092394986e+01 6.971890318742651749e-01 -7.647302797855576317e-01 2.130291056408755157e+00 5.344227557494938274e-01 8.069137048398550283e-02 5.988479968232390149e+00 1.639768554623633134e+00 4.114864825891916489e+00 2.143675552705445079e+04 0.000000000000000000e+00
2.848923546186774014e-01 6.560519849785032420e+01 6.427388164381845348e-01 -3.115514643768207970e-01 5.250078782473193151e+00 1.086327428039977727e+00 1.876962042893200733e-01 3.985133861911909658e+00 4.132651096863637075e-01 1.672582252455750762e+00 2.143675583178003217e+04 0.000000000000000000e+00
5.820810880215707694e-01 6.518870870110623628e+01 6.400401578227443711e-01 -2.766936740933713113e-01 6.200605050729246059e+00 1.446097010548051509e+00 2.246815643297276899e-01 4.968831521646173144e+00 1.265146990788422521e+00 2.759016978986006841e+00 2.143675694749116519e+04 0.000000000000000000e+00
1.942717751771390722e+00 6.721815039946459081e+01 6.785179151836024936e-01 -5.908342947423156355e-01 2.932681315620005336e+00 5.669385537449025403e-01 1.047824339262010823e-01 1.192508051743385034e+00 3.510614397024970579e+00 5.403577677158486026e+00 2.143675698336595451e+04 0.000000000000000000e+00
7.931536853152155730e-01 6.698904405976517751e+01 6.688783267735288751e-01 -7.628847021825117813e-02 5.516325978987324241e+00 9.019994202563984542e-01 1.615685607578487837e-01 5.940175661814969033e+00 1.984910555823663492e+00 4.156364859264213507e+00 2.143675771833388353e+04 0.000000000000000000e+00
1.504832545075678096e+00 6.701866088774119135e+01 6.779933525504137082e-01 9.223739742297409894e-01 1.881127849758234660e+00 4.479118270350314068e-01 1.234823516392937331e-01 5.557427506433779030e+00 1.452364187450882360e+00 3.357141524132440491e+00 2.143675860454810754e+04 0.000000000000000000e+00
